155,2009-04-07,2009-04-14,156,2009-04-10,2009-04-17,9,9,7,77.7777777778,53.5714285714,13
156,2009-04-10,2009-04-17,157,2009-04-13,2009-04-20,9,8,6,66.6666666667,66.6666666667,7
157,2009-04-13,2009-04-20,158,2009-04-16,2009-04-23,8,8,6,75.0,65.2173913043,8
158,2009-04-16,2009-04-23,159,2009-04-19,2009-04-26,8,4,2,25.0,13.6363636364,19
159,2009-04-19,2009-04-26,160,2009-04-22,2009-04-29,4,7,0,0.0,0.0,7
160,2009-04-22,2009-04-29,161,2009-04-25,2009-05-02,7,6,3,42.8571428571,33.3333333333,8
161,2009-04-25,2009-05-02,162,2009-04-28,2009-05-05,6,8,5,83.3333333333,57.1428571429,6
162,2009-04-28,2009-05-05,163,2009-05-01,2009-05-08,8,10,5,62.5,54.5454545455,10
163,2009-05-01,2009-05-08,164,2009-05-04,2009-05-11,10,10,8,80.0,65.8536585366,14
164,2009-05-04,2009-05-11,165,2009-05-07,2009-05-14,10,10,8,80.0,61.5384615385,15
165,2009-05-07,2009-05-14,166,2009-05-10,2009-05-17,10,10,7,70.0,38.1818181818,34
166,2009-05-10,2009-05-17,167,2009-05-13,2009-05-20,10,10,8,80.0,58.1395348837,18
167,2009-05-13,2009-05-20,168,2009-05-16,2009-05-23,10,10,7,70.0,35.7142857143,27
168,2009-05-16,2009-05-23,169,2009-05-19,2009-05-26,10,10,8,80.0,76.0,6
169,2009-05-19,2009-05-26,170,2009-05-22,2009-05-29,10,10,7,70.0,65.9090909091,15
170,2009-05-22,2009-05-29,171,2009-05-25,2009-06-01,10,10,7,70.0,53.7037037037,25
171,2009-05-25,2009-06-01,172,2009-05-28,2009-06-04,10,10,7,70.0,45.0980392157,28
172,2009-05-28,2009-06-04,173,2009-05-31,2009-06-07,10,10,6,60.0,35.1351351351,24
173,2009-05-31,2009-06-07,174,2009-06-03,2009-06-10,10,10,9,90.0,63.8888888889,13
174,2009-06-03,2009-06-10,175,2009-06-06,2009-06-13,10,10,7,70.0,43.75,18
175,2009-06-06,2009-06-13,176,2009-06-09,2009-06-16,10,9,7,70.0,57.1428571429,15
176,2009-06-09,2009-06-16,177,2009-06-12,2009-06-19,9,10,4,44.4444444444,14.6341463415,35
177,2009-06-12,2009-06-19,178,2009-06-15,2009-06-22,10,9,7,70.0,61.5384615385,10
178,2009-06-15,2009-06-22,179,2009-06-18,2009-06-25,9,9,8,88.8888888889,85.7142857143,4
179,2009-06-18,2009-06-25,180,2009-06-21,2009-06-28,9,10,8,88.8888888889,71.875,9
180,2009-06-21,2009-06-28,181,2009-06-24,2009-07-01,10,9,8,80.0,72.2222222222,10
181,2009-06-24,2009-07-01,182,2009-06-27,2009-07-04,9,10,7,77.7777777778,61.9047619048,16
182,2009-06-27,2009-07-04,183,2009-06-30,2009-07-07,10,9,6,60.0,41.6666666667,28
183,2009-06-30,2009-07-07,184,2009-07-03,2009-07-10,9,9,7,77.7777777778,48.8888888889,23
184,2009-07-03,2009-07-10,185,2009-07-06,2009-07-13,9,9,5,55.5555555556,31.0344827586,20
185,2009-07-06,2009-07-13,186,2009-07-09,2009-07-16,9,10,5,55.5555555556,40.7407407407,16
186,2009-07-09,2009-07-16,187,2009-07-12,2009-07-19,10,10,8,80.0,67.7419354839,10
187,2009-07-12,2009-07-19,188,2009-07-15,2009-07-22,10,10,6,60.0,27.027027027,27
188,2009-07-15,2009-07-22,189,2009-07-18,2009-07-25,10,9,7,70.0,55.5555555556,16
189,2009-07-18,2009-07-25,190,2009-07-21,2009-07-28,9,9,6,66.6666666667,43.5897435897,22
190,2009-07-21,2009-07-28,191,2009-07-24,2009-07-31,9,10,6,66.6666666667,43.5897435897,22
191,2009-07-24,2009-07-31,192,2009-07-27,2009-08-03,10,9,7,70.0,64.4444444444,16
192,2009-07-27,2009-08-03,193,2009-07-30,2009-08-06,9,10,6,66.6666666667,37.2549019608,32
193,2009-07-30,2009-08-06,194,2009-08-02,2009-08-09,10,10,8,80.0,71.7391304348,13
194,2009-08-02,2009-08-09,195,2009-08-05,2009-08-12,10,10,7,70.0,39.5348837209,26
195,2009-08-05,2009-08-12,196,2009-08-08,2009-08-15,10,9,6,60.0,47.0588235294,18
196,2009-08-08,2009-08-15,197,2009-08-11,2009-08-18,9,9,8,88.8888888889,85.2941176471,5
197,2009-08-11,2009-08-18,198,2009-08-14,2009-08-21,9,9,7,77.7777777778,61.1111111111,14
198,2009-08-14,2009-08-21,199,2009-08-17,2009-08-24,9,9,5,55.5555555556,52.9411764706,16
199,2009-08-17,2009-08-24,200,2009-08-20,2009-08-27,9,10,6,66.6666666667,68.5714285714,11
200,2009-08-20,2009-08-27,201,2009-08-23,2009-08-30,10,10,8,80.0,54.0983606557,28
201,2009-08-23,2009-08-30,202,2009-08-26,2009-09-02,10,10,7,70.0,60.8695652174,18
202,2009-08-26,2009-09-02,203,2009-08-29,2009-09-05,10,10,7,70.0,53.488372093,20
203,2009-08-29,2009-09-05,204,2009-09-01,2009-09-08,10,9,7,70.0,62.1621621622,14
204,2009-09-01,2009-09-08,205,2009-09-04,2009-09-11,9,10,7,77.7777777778,69.2307692308,12
205,2009-09-04,2009-09-11,206,2009-09-07,2009-09-14,10,10,8,80.0,81.4814814815,10
206,2009-09-07,2009-09-14,207,2009-09-10,2009-09-17,10,10,8,80.0,60.0,26
207,2009-09-10,2009-09-17,208,2009-09-13,2009-09-20,10,10,10,100.0,76.9230769231,12
208,2009-09-13,2009-09-20,209,2009-09-16,2009-09-23,10,10,8,80.0,62.7906976744,16
209,2009-09-16,2009-09-23,210,2009-09-19,2009-09-26,10,10,8,80.0,57.7777777778,19
210,2009-09-19,2009-09-26,211,2009-09-22,2009-09-29,10,9,7,70.0,57.1428571429,21
211,2009-09-22,2009-09-29,212,2009-09-25,2009-10-02,9,10,6,66.6666666667,47.7272727273,23
212,2009-09-25,2009-10-02,213,2009-09-28,2009-10-05,10,10,8,80.0,60.0,16
213,2009-09-28,2009-10-05,214,2009-10-01,2009-10-08,10,9,7,70.0,57.5,17
214,2009-10-01,2009-10-08,215,2009-10-04,2009-10-11,9,10,8,88.8888888889,67.5,13
215,2009-10-04,2009-10-11,216,2009-10-07,2009-10-14,10,10,8,80.0,47.8260869565,24
216,2009-10-07,2009-10-14,217,2009-10-10,2009-10-17,10,10,9,90.0,76.5957446809,11
217,2009-10-10,2009-10-17,218,2009-10-13,2009-10-20,10,8,6,60.0,38.6363636364,27
218,2009-10-13,2009-10-20,219,2009-10-16,2009-10-23,8,9,6,75.0,69.2307692308,8
219,2009-10-16,2009-10-23,220,2009-10-19,2009-10-26,9,10,7,77.7777777778,61.5384615385,10
220,2009-10-19,2009-10-26,221,2009-10-22,2009-10-29,10,10,7,70.0,51.4285714286,17
221,2009-10-22,2009-10-29,222,2009-10-25,2009-11-01,10,9,8,80.0,65.9090909091,15
222,2009-10-25,2009-11-01,223,2009-10-28,2009-11-04,9,10,8,88.8888888889,62.1621621622,14
223,2009-10-28,2009-11-04,224,2009-10-31,2009-11-07,10,9,8,80.0,64.8648648649,13
224,2009-10-31,2009-11-07,225,2009-11-03,2009-11-10,9,9,9,100.0,97.1428571429,1
225,2009-11-03,2009-11-10,226,2009-11-06,2009-11-13,9,9,6,66.6666666667,37.5,25
226,2009-11-06,2009-11-13,227,2009-11-09,2009-11-16,9,9,7,77.7777777778,52.9411764706,16
227,2009-11-09,2009-11-16,228,2009-11-12,2009-11-19,9,9,6,66.6666666667,44.1860465116,24
228,2009-11-12,2009-11-19,229,2009-11-15,2009-11-22,9,9,8,88.8888888889,72.5490196078,14
229,2009-11-15,2009-11-22,230,2009-11-18,2009-11-25,9,9,7,77.7777777778,62.7450980392,19
230,2009-11-18,2009-11-25,231,2009-11-21,2009-11-28,9,9,5,55.5555555556,33.3333333333,34
231,2009-11-21,2009-11-28,232,2009-11-24,2009-12-01,9,9,5,55.5555555556,25.0,33
232,2009-11-24,2009-12-01,233,2009-11-27,2009-12-04,9,9,7,77.7777777778,45.1612903226,17
233,2009-11-27,2009-12-04,234,2009-11-30,2009-12-07,9,10,6,66.6666666667,48.1481481481,14
234,2009-11-30,2009-12-07,235,2009-12-03,2009-12-10,10,9,8,80.0,72.9166666667,13
235,2009-12-03,2009-12-10,236,2009-12-06,2009-12-13,9,10,7,77.7777777778,65.9574468085,16
236,2009-12-06,2009-12-13,237,2009-12-09,2009-12-16,10,10,8,80.0,72.0,14
237,2009-12-09,2009-12-16,238,2009-12-12,2009-12-19,10,9,6,60.0,43.137254902,29
238,2009-12-12,2009-12-19,239,2009-12-15,2009-12-22,9,10,8,88.8888888889,84.6153846154,6
239,2009-12-15,2009-12-22,240,2009-12-18,2009-12-25,10,10,7,70.0,65.9574468085,16
240,2009-12-18,2009-12-25,241,2009-12-21,2009-12-28,10,8,6,60.0,50.0,24
241,2009-12-21,2009-12-28,242,2009-12-24,2009-12-31,8,10,6,75.0,62.7906976744,16
242,2009-12-24,2009-12-31,243,2009-12-27,2010-01-03,10,10,8,80.0,66.0714285714,19
243,2009-12-27,2010-01-03,244,2009-12-30,2010-01-06,10,10,8,80.0,80.7692307692,10
244,2009-12-30,2010-01-06,245,2010-01-02,2010-01-09,10,10,8,80.0,64.2857142857,20
245,2010-01-02,2010-01-09,246,2010-01-05,2010-01-12,10,10,8,80.0,65.1162790698,15
246,2010-01-05,2010-01-12,247,2010-01-08,2010-01-15,10,10,8,80.0,56.7567567568,16
247,2010-01-08,2010-01-15,248,2010-01-11,2010-01-18,10,10,8,80.0,64.8648648649,13
248,2010-01-11,2010-01-18,249,2010-01-14,2010-01-21,10,9,7,70.0,64.8648648649,13
249,2010-01-14,2010-01-21,250,2010-01-17,2010-01-24,9,7,6,66.6666666667,61.5384615385,15
250,2010-01-17,2010-01-24,251,2010-01-20,2010-01-27,7,9,5,71.4285714286,50.0,13
251,2010-01-20,2010-01-27,252,2010-01-23,2010-01-30,9,9,7,77.7777777778,48.8888888889,23
252,2010-01-23,2010-01-30,253,2010-01-26,2010-02-02,9,10,8,88.8888888889,68.2926829268,13
253,2010-01-26,2010-02-02,254,2010-01-29,2010-02-05,10,10,9,90.0,73.8095238095,11
254,2010-01-29,2010-02-05,255,2010-02-01,2010-02-08,10,10,8,80.0,50.0,24
255,2010-02-01,2010-02-08,256,2010-02-04,2010-02-11,10,9,7,70.0,57.1428571429,18
256,2010-02-04,2010-02-11,257,2010-02-07,2010-02-14,9,10,7,77.7777777778,57.8947368421,16
257,2010-02-07,2010-02-14,258,2010-02-10,2010-02-17,10,9,6,60.0,47.619047619,22
258,2010-02-10,2010-02-17,259,2010-02-13,2010-02-20,9,10,7,77.7777777778,74.4680851064,12
259,2010-02-13,2010-02-20,260,2010-02-16,2010-02-23,10,10,8,80.0,71.4285714286,16
260,2010-02-16,2010-02-23,261,2010-02-19,2010-02-26,10,8,5,50.0,31.0344827586,40
261,2010-02-19,2010-02-26,262,2010-02-22,2010-03-01,8,10,6,75.0,43.3333333333,17
262,2010-02-22,2010-03-01,263,2010-02-25,2010-03-04,10,10,5,50.0,31.0344827586,20
263,2010-02-25,2010-03-04,264,2010-02-28,2010-03-07,10,9,7,70.0,61.7647058824,13
264,2010-02-28,2010-03-07,265,2010-03-03,2010-03-10,9,9,6,66.6666666667,51.5151515152,16
265,2010-03-03,2010-03-10,266,2010-03-06,2010-03-13,9,10,7,77.7777777778,63.8888888889,13
266,2010-03-06,2010-03-13,267,2010-03-09,2010-03-16,10,10,6,60.0,41.0256410256,23
267,2010-03-09,2010-03-16,268,2010-03-12,2010-03-19,10,9,5,50.0,24.4444444444,34
268,2010-03-12,2010-03-19,269,2010-03-15,2010-03-22,9,9,6,66.6666666667,48.1481481481,14
269,2010-03-15,2010-03-22,270,2010-03-18,2010-03-25,9,10,6,66.6666666667,50.0,15
270,2010-03-18,2010-03-25,271,2010-03-21,2010-03-28,10,10,7,70.0,57.1428571429,18
271,2010-03-21,2010-03-28,272,2010-03-24,2010-03-31,10,10,6,60.0,30.1587301587,44
272,2010-03-24,2010-03-31,273,2010-03-27,2010-04-03,10,10,8,80.0,71.1111111111,13
