150,2009-03-23 - 2009-03-30,151,2009-03-26 - 2009-04-02,1,2892,654,20.9187858901,28.2107574094
151,2009-03-26 - 2009-04-02,152,2009-03-29 - 2009-04-05,1,1166,486,62.7595017566,43.4225844005
152,2009-03-29 - 2009-04-05,153,2009-04-01 - 2009-04-08,1,2308,541,31.3095238095,35.5184743743
153,2009-04-01 - 2009-04-08,154,2009-04-04 - 2009-04-11,1,1251,457,66.7198723065,47.1676300578
154,2009-04-04 - 2009-04-11,155,2009-04-07 - 2009-04-14,1,3100,623,15.7608695652,29.5248868778
155,2009-04-07 - 2009-04-14,156,2009-04-10 - 2009-04-17,1,2473,604,12.2738559773,24.2158092848
156,2009-04-10 - 2009-04-17,157,2009-04-13 - 2009-04-20,1,1805,517,30.4163454125,32.8571428571
157,2009-04-13 - 2009-04-20,158,2009-04-16 - 2009-04-23,1,2122,528,28.9588215601,33.5012594458
158,2009-04-16 - 2009-04-23,159,2009-04-19 - 2009-04-26,1,2803,632,11.0723350254,22.7383863081
159,2009-04-19 - 2009-04-26,160,2009-04-22 - 2009-04-29,1,1147,422,59.8389355742,44.9804432855
160,2009-04-22 - 2009-04-29,161,2009-04-25 - 2009-05-02,1,2168,528,29.7244732577,32.4808184143
161,2009-04-25 - 2009-05-02,162,2009-04-28 - 2009-05-05,1,2294,496,37.4079126876,37.2945638432
162,2009-04-28 - 2009-05-05,163,2009-05-01 - 2009-05-08,1,1339,415,65.0300339514,48.0600750939
163,2009-05-01 - 2009-05-08,164,2009-05-04 - 2009-05-11,1,2508,492,33.8781966781,37.6425855513
164,2009-05-04 - 2009-05-11,165,2009-05-07 - 2009-05-14,1,1179,414,71.0319410319,49.512195122
165,2009-05-07 - 2009-05-14,166,2009-05-10 - 2009-05-17,1,3193,499,24.9059266228,38.6223862239
166,2009-05-10 - 2009-05-17,167,2009-05-13 - 2009-05-20,1,3370,595,25.5248618785,34.3991179713
167,2009-05-13 - 2009-05-20,168,2009-05-16 - 2009-05-23,1,1404,460,70.7865168539,50.643776824
168,2009-05-16 - 2009-05-23,169,2009-05-19 - 2009-05-26,1,3388,618,34.5819656304,38.9328063241
169,2009-05-19 - 2009-05-26,170,2009-05-22 - 2009-05-29,1,1454,542,77.0770928583,53.3161068045
170,2009-05-22 - 2009-05-29,171,2009-05-25 - 2009-06-01,1,5560,817,23.0023542446,34.64
171,2009-05-25 - 2009-06-01,172,2009-05-28 - 2009-06-04,1,6376,887,8.54847963282,25.6496227997
172,2009-05-28 - 2009-06-04,173,2009-05-31 - 2009-06-07,1,5587,742,17.8744671468,34.6255506608
173,2009-05-31 - 2009-06-07,174,2009-06-03 - 2009-06-10,1,5393,736,21.3504448009,34.8095659876
174,2009-06-03 - 2009-06-10,175,2009-06-06 - 2009-06-13,1,5365,723,26.0408050731,36.5232660228
175,2009-06-06 - 2009-06-13,176,2009-06-09 - 2009-06-16,1,5286,710,25.2333804809,36.5504915103
176,2009-06-09 - 2009-06-16,177,2009-06-12 - 2009-06-19,1,5695,761,16.0772178014,30.2474793767
177,2009-06-12 - 2009-06-19,178,2009-06-15 - 2009-06-22,1,1665,502,74.3095201358,54.0293040293
178,2009-06-15 - 2009-06-22,179,2009-06-18 - 2009-06-25,1,4988,723,22.3173960442,34.9234923492
179,2009-06-18 - 2009-06-25,180,2009-06-21 - 2009-06-28,1,4920,711,23.4479539443,36.6310160428
180,2009-06-21 - 2009-06-28,181,2009-06-24 - 2009-07-01,1,5411,764,16.0564691281,32.2094055013
181,2009-06-24 - 2009-07-01,182,2009-06-27 - 2009-07-04,1,4944,727,15.6457942331,30.5635148042
182,2009-06-27 - 2009-07-04,183,2009-06-30 - 2009-07-07,1,3938,632,28.1911013858,36.032388664
183,2009-06-30 - 2009-07-07,184,2009-07-03 - 2009-07-10,1,4376,655,19.647447668,32.8205128205
184,2009-07-03 - 2009-07-10,185,2009-07-06 - 2009-07-13,1,4303,620,25.3081062316,38.3084577114
185,2009-07-06 - 2009-07-13,186,2009-07-09 - 2009-07-16,1,4992,673,19.4318915429,35.0386100386
186,2009-07-09 - 2009-07-16,187,2009-07-12 - 2009-07-19,1,4992,675,23.7396883593,36.8568755847
187,2009-07-12 - 2009-07-19,188,2009-07-15 - 2009-07-22,1,5324,713,17.149081855,33.4267040149
188,2009-07-15 - 2009-07-22,189,2009-07-18 - 2009-07-25,1,1778,491,73.3593047648,52.4224806202
189,2009-07-18 - 2009-07-25,190,2009-07-21 - 2009-07-28,1,1551,445,77.5380159305,56.9632495164
190,2009-07-21 - 2009-07-28,191,2009-07-24 - 2009-07-31,1,2017,542,69.75104979,50.1379944802
191,2009-07-24 - 2009-07-31,192,2009-07-27 - 2009-08-03,1,4367,665,29.0264911425,36.1804222649
192,2009-07-27 - 2009-08-03,193,2009-07-30 - 2009-08-06,1,5701,733,11.7218953236,29.2471042471
193,2009-07-30 - 2009-08-06,194,2009-08-02 - 2009-08-09,1,5107,700,18.26184379,30.5555555556
194,2009-08-02 - 2009-08-09,195,2009-08-05 - 2009-08-12,1,5027,648,20.294910417,35.2
195,2009-08-05 - 2009-08-12,196,2009-08-08 - 2009-08-15,1,1703,485,71.5835140998,51.4028056112
196,2009-08-08 - 2009-08-15,197,2009-08-11 - 2009-08-18,1,4133,596,28.9129686963,39.1836734694
197,2009-08-11 - 2009-08-18,198,2009-08-14 - 2009-08-21,1,4423,658,25.0846883469,33.1300813008
198,2009-08-14 - 2009-08-21,199,2009-08-17 - 2009-08-24,1,1592,463,73.4843437708,53.1850353893
199,2009-08-17 - 2009-08-24,200,2009-08-20 - 2009-08-27,1,4150,584,28.9626840123,38.5909568875
200,2009-08-20 - 2009-08-27,201,2009-08-23 - 2009-08-30,1,4597,578,29.0038610039,41.0805300714
201,2009-08-23 - 2009-08-30,202,2009-08-26 - 2009-09-02,1,5658,671,17.3411249087,35.3564547206
202,2009-08-26 - 2009-09-02,203,2009-08-29 - 2009-09-05,1,1696,480,75.5408133833,53.5333978703
203,2009-08-29 - 2009-09-05,204,2009-09-01 - 2009-09-08,1,5400,684,19.3186911699,32.0754716981
204,2009-09-01 - 2009-09-08,205,2009-09-04 - 2009-09-11,1,5385,663,15.4099905749,31.4374353671
205,2009-09-04 - 2009-09-11,206,2009-09-07 - 2009-09-14,1,5188,611,22.8779545117,39.2039800995
206,2009-09-07 - 2009-09-14,207,2009-09-10 - 2009-09-17,1,5029,601,24.6817432979,39.4763343404
207,2009-09-10 - 2009-09-17,208,2009-09-13 - 2009-09-20,1,1492,450,78.8548752834,56.8965517241
208,2009-09-13 - 2009-09-20,209,2009-09-16 - 2009-09-23,1,6030,683,13.8448349764,34.0096618357
209,2009-09-16 - 2009-09-23,210,2009-09-19 - 2009-09-26,1,5705,695,13.363705391,31.7958783121
210,2009-09-19 - 2009-09-26,211,2009-09-22 - 2009-09-29,1,4720,592,27.4069517072,42.5242718447
211,2009-09-22 - 2009-09-29,212,2009-09-25 - 2009-10-02,1,5355,683,21.9842657343,36.9344413666
212,2009-09-25 - 2009-10-02,213,2009-09-28 - 2009-10-05,1,4734,690,40.0911161731,44.9321628093
213,2009-09-28 - 2009-10-05,214,2009-10-01 - 2009-10-08,1,6673,846,25.2659872326,34.5707656613
214,2009-10-01 - 2009-10-08,215,2009-10-04 - 2009-10-11,1,7033,782,25.9372367313,37.2391653291
215,2009-10-04 - 2009-10-11,216,2009-10-07 - 2009-10-14,1,7764,839,19.5523779919,36.3429438543
216,2009-10-07 - 2009-10-14,217,2009-10-10 - 2009-10-17,1,2074,657,79.5644891122,52.9032258065
217,2009-10-10 - 2009-10-17,218,2009-10-13 - 2009-10-20,1,8189,924,12.9478048262,32.5547445255
218,2009-10-13 - 2009-10-20,219,2009-10-16 - 2009-10-23,1,7191,875,15.7172995781,34.554973822
219,2009-10-16 - 2009-10-23,220,2009-10-19 - 2009-10-26,1,6056,816,28.6606196254,38.8305847076
220,2009-10-19 - 2009-10-26,221,2009-10-22 - 2009-10-29,1,6878,854,21.6896276899,36.2210604929
221,2009-10-22 - 2009-10-29,222,2009-10-25 - 2009-11-01,1,2009,588,77.9787350652,55.7894736842
222,2009-10-25 - 2009-11-01,223,2009-10-28 - 2009-11-04,1,2155,593,76.5071405211,54.8362528561
223,2009-10-28 - 2009-11-04,224,2009-10-31 - 2009-11-07,1,2240,600,73.5005323554,52.3052464229
224,2009-10-31 - 2009-11-07,225,2009-11-03 - 2009-11-10,1,5541,704,29.7540567951,41.3821815154
225,2009-11-03 - 2009-11-10,226,2009-11-06 - 2009-11-13,1,6598,788,19.9466148993,36.1426256078
226,2009-11-06 - 2009-11-13,227,2009-11-09 - 2009-11-16,1,6505,802,21.2755657751,36.6508688784
227,2009-11-09 - 2009-11-16,228,2009-11-12 - 2009-11-19,1,6793,821,20.4287220335,36.0591900312
228,2009-11-12 - 2009-11-19,229,2009-11-15 - 2009-11-22,1,2127,571,75.2386495925,55.5295950156
229,2009-11-15 - 2009-11-22,230,2009-11-18 - 2009-11-25,1,6577,801,20.4523463957,36.0223642173
230,2009-11-18 - 2009-11-25,231,2009-11-21 - 2009-11-28,1,1832,551,77.7020447907,55.6360708535
231,2009-11-21 - 2009-11-28,232,2009-11-24 - 2009-12-01,1,6267,712,26.7959350543,41.6393442623
232,2009-11-24 - 2009-12-01,233,2009-11-27 - 2009-12-04,1,7459,849,11.1389087443,29.1318864775
233,2009-11-27 - 2009-12-04,234,2009-11-30 - 2009-12-07,1,6019,692,23.9833291235,39.457567804
234,2009-11-30 - 2009-12-07,235,2009-12-03 - 2009-12-10,1,6783,794,15.2654590881,32.59762309
235,2009-12-03 - 2009-12-10,236,2009-12-06 - 2009-12-13,1,5819,721,26.1735600101,39.816360601
236,2009-12-06 - 2009-12-13,237,2009-12-09 - 2009-12-16,1,1788,522,77.9422649889,56.5362198168
237,2009-12-09 - 2009-12-16,238,2009-12-12 - 2009-12-19,1,1864,535,76.629889669,55.601659751
238,2009-12-12 - 2009-12-19,239,2009-12-15 - 2009-12-22,1,5997,748,22.9771384536,38.3347073372
239,2009-12-15 - 2009-12-22,240,2009-12-18 - 2009-12-25,1,6536,822,14.9179901067,31.9536423841
240,2009-12-18 - 2009-12-25,241,2009-12-21 - 2009-12-28,1,5825,796,19.1533657183,32.9401853412
241,2009-12-21 - 2009-12-28,242,2009-12-24 - 2009-12-31,1,5207,763,11.1736608666,26.3513513514
242,2009-12-24 - 2009-12-31,243,2009-12-27 - 2010-01-03,1,2848,480,52.7538155275,53.216374269
243,2009-12-27 - 2010-01-03,244,2009-12-30 - 2010-01-06,1,1556,434,77.3771445188,58.9792060491
244,2009-12-30 - 2010-01-06,245,2010-01-02 - 2010-01-09,1,5174,660,28.3280232719,40.0
245,2010-01-02 - 2010-01-09,246,2010-01-05 - 2010-01-12,1,1409,445,82.363249468,62.447257384
246,2010-01-05 - 2010-01-12,247,2010-01-08 - 2010-01-15,1,6855,806,21.4326647564,36.8338557994
